Flow ID,Source IP,Destination IP,Timestamp,Traffic Period,Attack Family,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Idle Mean,Active Mean,Label
synthetic-flow-00004075,10.42.11.76,172.18.3.245,2026-01-06 13:55:25,period-2,none,92442.08860881494,18,1,2617.58642092,125.614616902,145.421467829,125.614616902,29674.8059148,205.534083943,4865.37308467,0,2,0.0555555555556,144.379001991,56600.2869873,19322.7981027, BENIGN
synthetic-flow-00004076,10.42.12.77,172.18.4.246,2026-01-06 14:56:32,period-2,none,78507.57219161036,11,1,1396.55792467,51.5752516958,126.959811334,51.5752516958,18445.777088,152.851497824,6542.29768263,0,2,0.0909090909091,120.677764697,25650.7330671,7346.5182272,BENIGN
synthetic-flow-00004077,10.42.13.78,172.18.5.247,2026-01-06 15:57:39,period-2,none,60604.213353522406,11,4,1622.89010009,352.923430709,147.535463644,88.2308576772,32601.9169537,247.507543947,4040.28089023,1,3,0.363636363636,131.720902053,36886.1533849,8077.59988112,BENIGN
synthetic-flow-00004078,10.42.14.79,172.18.6.248,2026-01-06 16:58:46,period-2,none,26061.952906084003,5,2,536.581909682,254.740709198,107.316381936,127.370354599,30363.1359373,268.590770048,3723.13612944,1,2,0.4,113.046088411,8769.86277835,3548.1635541,BENIGN
synthetic-flow-00004079,10.42.15.80,172.18.7.249,2026-01-06 17:59:53,period-2,scanning,54945.860506619,12,7,873.021139596,666.872157084,72.751761633,95.267451012,28025.6471094,345.794930224,2891.88739509,0,3,0.583333333333,81.0470156147,25529.2084918,9465.36753098,ATTACK
synthetic-flow-00004080,10.42.0.81,172.18.0.10,2026-01-06 08:00:00,period-2,none,57425.85863202782,7,2,877.238135948,189.868058774,125.319733707,94.934029387,18582.3289393,156.723821191,6380.65095911,1,5,0.285714285714,118.567354969,19040.1378696,11867.2898791, BENIGN
synthetic-flow-00004081,10.42.1.82,172.18.1.11,2026-01-06 09:01:07,period-2,scanning,38009.01204900505,11,6,1685.75919788,1103.99175272,153.25083617,183.998625454,73397.0919055,447.262348679,2235.82423818,2,5,0.545454545455,164.102997094,22391.1397586,5762.00445112,ATTACK
synthetic-flow-00004082,10.42.2.83,172.18.2.12,2026-01-06 10:02:14,period-2,denial-of-service,12994.06423736927,16,6,1534.01496997,626.970259922,95.875935623,104.49504332,166305.567713,1693.08074811,590.639283517,2,2,0.375,98.2266013586,6502.90138725,1643.84031883,ATTACK
synthetic-flow-00004083,10.42.3.84,172.18.3.13,2026-01-06 11:03:21,period-2,none,10611.622059233803,10,8,770.029173441,1008.98004203,77.0029173441,126.122505253,167647.246155,1696.25340024,589.534558846,3,1,0.8,98.8338453037,4310.31421718,1674.63667114,BENIGN
synthetic-flow-00004084,10.42.4.85,172.18.4.14,2026-01-06 12:04:28,period-2,none,5536.987850028063,6,1,837.981544859,57.0550189076,139.66359081,57.0550189076,161646.835429,1264.22527728,790.99826429,2,7,0.166666666667,127.862366252,1647.74063182,741.040581924,BENIGN
synthetic-flow-00004085,10.42.5.86,172.18.5.15,2026-01-06 13:05:35,period-2,none,22030.146315426704,9,4,1161.29370977,729.112580549,129.032634419,182.278145137,85809.9743531,590.100483849,1694.62663965,1,3,0.444444444444,145.415868486,10576.9061247,4429.9780553, BENIGN
synthetic-flow-00004086,10.42.6.87,172.18.6.16,2026-01-06 14:06:42,period-2,web-exploitation,15629.865587754752,36,18,7896.01342611,2898.98316293,219.333706281,161.054620163,690664.710354,3454.92414486,289.441955329,11,4,0.5,199.907344242,6542.35433603,4045.21607369,ATTACK
synthetic-flow-00004087,10.42.7.88,172.18.7.17,2026-01-06 15:07:49,period-2,none,65251.2929968269,6,3,621.813839369,184.82764157,103.635639895,61.6092138565,12362.0765795,137.92830129,7250.14366631,0,3,0.5,89.6268312154,30552.5872374,9655.3429992,BENIGN
synthetic-flow-00004088,10.42.8.89,172.18.0.18,2026-01-06 16:08:56,period-2,denial-of-service,6685.746300289547,24,7,3379.84259842,1655.26398581,140.826774934,236.466283687,753110.62641,4636.72993375,215.669235493,3,4,0.291666666667,162.42279304,3236.79888791,624.361329426,ATTACK
synthetic-flow-00004089,10.42.9.90,172.18.1.19,2026-01-06 17:09:03,period-2,none,50433.079096133275,18,2,3212.78429127,382.753373365,178.488016182,191.376686683,71293.2410449,396.565118736,2521.65395481,0,2,0.111111111111,179.776883232,14938.5053853,6263.31307819,BENIGN
synthetic-flow-00004090,10.42.10.91,172.18.2.20,2026-01-06 08:10:10,period-2,none,27870.169473342885,8,3,869.102900757,467.427164112,108.637862595,155.809054704,47955.5772399,394.687230392,2533.6517703,1,2,0.375,121.50273317,11012.9400548,3931.829829, BENIGN
synthetic-flow-00004091,10.42.11.92,172.18.3.21,2026-01-06 09:11:17,period-2,none,47969.259476189734,10,3,682.990641927,522.39670388,68.2990641927,174.132234627,25128.3292461,271.006893622,3689.94303663,1,2,0.3,92.7221035236,25310.080567,12065.6857481,BENIGN
synthetic-flow-00004092,10.42.12.93,172.18.4.22,2026-01-06 10:12:24,period-2,scanning,191208.86180979392,22,1,4197.12428123,71.0631607768,190.77837642,71.0631607768,22322.1214833,120.287311908,8313.42877434,3,4,0.0454545454545,185.573367044,71155.8871626,36584.9376707,ATTACK
synthetic-flow-00004093,10.42.13.94,172.18.5.23,2026-01-06 11:13:31,period-2,none,93847.27113376034,7,6,961.670380119,763.278512847,137.381482874,127.213085475,18380.3841297,138.522940976,7219.02085644,0,2,0.857142857143,132.688376382,56318.8230368,10181.194421,BENIGN
synthetic-flow-00004094,10.42.14.95,172.18.6.24,2026-01-06 12:14:38,period-2,web-exploitation,13352.746739291359,33,15,3863.76913999,916.656792152,117.083913333,61.1104528101,358010.679412,3594.76600112,278.182223735,2,4,0.454545454545,99.5922069197,6837.68124102,1485.7320495,ATTACK
synthetic-flow-00004095,10.42.15.96,172.18.7.25,2026-01-06 13:15:45,period-2,none,152396.4008111703,9,4,1395.10126501,393.147505878,155.011251668,98.2868764696,11734.1929427,85.3038518679,11722.8000624,1,4,0.444444444444,137.557597761,82416.1850312,30347.3918041, BENIGN
synthetic-flow-00004096,10.42.0.97,172.18.0.26,2026-01-06 14:16:52,period-2,none,30993.59413876464,8,0,1816.12890745,0,227.016113431,0,58596.9119722,258.117853779,3874.19926735,0,2,0,227.016113431,9440.55486123,6420.12109441,BENIGN
synthetic-flow-00004097,10.42.1.98,172.18.1.27,2026-01-06 15:17:59,period-2,none,44886.77441830691,12,1,1145.19608374,96.0544993837,95.4330069784,96.0544993837,27652.9244797,289.617602701,3452.82880141,0,6,0.0833333333333,95.4808140865,13296.3263149,5928.13846398,BENIGN
synthetic-flow-00004098,10.42.2.99,172.18.2.28,2026-01-06 16:18:06,period-2,denial-of-service,27924.909271280107,6,2,1020.29729081,254.682441282,170.049548468,127.341220641,45657.4350772,286.482578055,3490.61365891,2,3,0.333333333333,159.372466511,9914.44166095,2991.01194782,ATTACK
synthetic-flow-00004099,10.42.3.100,172.18.3.29,2026-01-06 17:19:13,period-2,none,86047.70111121378,7,5,557.063805901,346.758074127,79.5805437001,69.3516148254,10503.7307023,139.457531637,7170.64175927,1,1,0.714285714286,75.3184900023,41904.8039113,13194.7114946,BENIGN
synthetic-flow-00004100,10.42.4.101,172.18.4.30,2026-01-06 08:20:20,period-2,denial-of-service,152754.0057643912,6,41,1014.600744,4146.06519669,169.100124,101.123541383,33784.1611083,307.684238883,3250.08522903,1,7,6.83333333333,109.801402993,47402.0568644,16530.7888082, ATTACK
synthetic-flow-00004101,10.42.5.102,172.18.5.31,2026-01-06 09:21:27,period-2,none,65349.472539150964,9,4,1416.65162633,308.00064703,157.405736259,77.0001617574,26391.2194904,198.930450314,5026.88250301,0,4,0.444444444444,132.665559489,21203.9680449,15220.0975092,BENIGN
synthetic-flow-00004102,10.42.6.103,172.18.6.32,2026-01-06 10:22:34,period-2,none,36742.8751910182,13,3,1465.00757945,341.62021977,112.692890727,113.87340659,49169.4727161,435.458573038,2296.42969944,2,3,0.230769230769,112.914237451,17576.4138648,7121.70533133,BENIGN
synthetic-flow-00004103,10.42.7.104,172.18.7.33,2026-01-06 11:23:41,period-2,none,17167.333802096455,14,2,1165.61836072,217.750017295,83.2584543375,108.875008648,80581.4341334,932.002615225,1072.95836263,1,4,0.142857142857,86.4605236263,10439.2889,4440.1966543,BENIGN
synthetic-flow-00004104,10.42.8.105,172.18.0.34,2026-01-06 12:24:48,period-2,none,42430.53958208737,7,2,953.246315573,92.114896478,136.178045082,46.057448239,24637.0001972,212.111372814,4714.50439801,1,5,0.285714285714,116.151245783,15861.1987753,7347.89671798,BENIGN
synthetic-flow-00004105,10.42.9.106,172.18.1.35,2026-01-06 13:25:55,period-2,none,84980.78356898103,5,0,941.757229741,0,188.351445948,0,11082.0021914,58.8368309871,16996.1567138,0,3,0,188.351445948,35243.5680142,8087.63499301, BENIGN
synthetic-flow-00004106,10.42.10.107,172.18.2.36,2026-01-06 14:26:02,period-2,none,104697.93153903504,5,8,645.947370309,634.446449745,129.189474062,79.3058062181,12229.4089409,124.166731939,8053.68704146,1,1,1.6,98.4918323119,32343.8171397,22738.6960794,BENIGN
synthetic-flow-00004107,10.42.11.108,172.18.3.37,2026-01-06 15:27:09,period-2,none,47912.68022560668,6,1,332.312068081,121.461332915,55.3853446802,121.461332915,9470.84151542,146.09911128,6844.66860366,0,1,0.166666666667,64.8247715708,15092.5993368,4472.83808649,BENIGN
synthetic-flow-00004108,10.42.12.109,172.18.4.38,2026-01-06 16:28:16,period-2,none,7118.795472654593,17,1,2720.1438404,149.401942733,160.0084612,149.401942733,403094.286689,2528.51765009,395.48863737,0,4,0.0588235294118,159.419210174,2898.08394851,848.296666792,BENIGN
synthetic-flow-00004109,10.42.13.110,172.18.5.39,2026-01-06 17:29:23,period-2,none,10818.435640003714,10,1,936.049399063,129.717051094,93.6049399063,129.717051094,98513.9151003,1016.7828664,983.494149091,0,3,0.1,96.8878591052,5056.67699392,1736.93784489,BENIGN
synthetic-flow-00004110,10.42.14.111,172.18.6.40,2026-01-06 08:30:30,period-2,scanning,48455.425128847186,24,4,2460.25911335,406.756742881,102.51079639,101.68918572,59168.108599,577.850672562,1730.55089746,1,2,0.166666666667,102.393423437,20307.3529062,10344.1161984, ATTACK
synthetic-flow-00004111,10.42.15.112,172.18.7.41,2026-01-06 09:31:37,period-2,none,20423.812741904912,7,10,731.37187703,1466.54402744,104.481696719,146.654402744,107615.357242,832.361724759,1201.40074952,4,3,1.42857142857,129.289170851,6352.70100925,2871.80196253,BENIGN
synthetic-flow-00004112,10.42.0.113,172.18.0.42,2026-01-06 10:32:44,period-2,none,14002.053121173023,11,5,1125.3309041,530.548162532,102.302809463,106.109632506,118259.733219,1142.6895657,875.128320073,0,3,0.454545454545,103.492441664,6692.5567215,3639.61228159,BENIGN
synthetic-flow-00004113,10.42.1.114,172.18.1.43,2026-01-06 11:33:51,period-2,none,62436.17836346021,12,1,1092.43843507,104.195444576,91.0365362556,104.195444576,19165.7130691,208.212615518,4802.78295104,1,2,0.0833333333333,92.0487599725,21182.5423032,10184.2198146,BENIGN
synthetic-flow-00004114,10.42.2.115,172.18.2.44,2026-01-06 12:34:58,period-2,none,80404.84333829697,5,4,829.469344059,405.927647011,165.893868812,101.481911753,15364.7086392,111.933555571,8933.87148203,0,7,0.8,137.266332341,31200.7372274,13433.6169011,BENIGN
synthetic-flow-00004115,10.42.3.116,172.18.3.45,2026-01-06 13:35:05,period-2,none,22718.60543257827,12,7,2180.69692482,735.489097814,181.724743735,105.069871116,128361.136923,836.318939399,1195.7160754,1,3,0.583333333333,153.483474876,6756.85843164,3814.17889096, BENIGN
synthetic-flow-00004116,10.42.4.117,172.18.4.46,2026-01-06 14:36:12,period-2,denial-of-service,132894.327195593,8,1,765.878946247,76.5591439119,95.7348682808,76.5591439119,6339.15764454,67.7229810325,14766.0363551,2,1,0.125,93.6042322398,82762.7089381,17224.9100731,ATTACK
synthetic-flow-00004117,10.42.5.118,172.18.5.47,2026-01-06 15:37:19,period-2,none,30708.174036754703,5,4,1018.95858511,365.791121287,203.791717021,91.4477803216,45093.8471541,293.081574607,3412.01933742,0,3,0.8,153.861078488,13265.6523254,3863.9700737,BENIGN
synthetic-flow-00004118,10.42.6.119,172.18.6.48,2026-01-06 16:38:26,period-2,none,15166.921961515072,2,1,160.995430298,113.795747635,80.4977151489,113.795747635,18117.7946738,197.798868328,5055.64065384,1,3,0.5,91.5970593109,4816.01739429,2991.48097132,BENIGN
synthetic-flow-00004119,10.42.7.120,172.18.7.49,2026-01-06 17:39:33,period-2,denial-of-service,78619.21677037673,13,12,1332.38699218,1448.96604448,102.491307091,120.747170373,35377.5215642,317.988413355,3144.76867082,3,8,0.923076923077,111.254121466,39804.9230954,6615.65042688,ATTACK
synthetic-flow-00004120,10.42.8.121,172.18.0.50,2026-01-06 08:40:40,period-2,none,13661.035695584778,13,8,1160.29942994,1137.44682586,89.253802303,142.180853232,168197.075756,1537.21873421,650.525509314,0,4,0.615384615385,109.416488371,4041.69355974,1160.53898776, BENIGN
synthetic-flow-00004121,10.42.9.122,172.18.1.51,2026-01-06 09:41:47,period-2,none,22478.807397901157,7,7,1035.12488745,630.489345274,147.874983921,90.0699064678,74097.0907949,622.808841776,1605.62909985,0,3,1,118.972445195,6441.04359939,4953.04145336,BENIGN
synthetic-flow-00004122,10.42.10.123,172.18.2.52,2026-01-06 10:42:54,period-2,none,154750.00952496333,5,1,605.659575491,144.250547912,121.131915098,144.250547912,4845.94557186,38.7722108607,25791.6682542,0,3,0.2,124.985020567,47695.2106522,23926.8225805,BENIGN
synthetic-flow-00004123,10.42.11.124,172.18.3.53,2026-01-06 11:43:01,period-2,none,8768.795737727687,12,4,1646.55639629,320.472460533,137.213033024,80.1181151333,224321.436564,1824.6519224,548.049733608,1,3,0.333333333333,122.939303551,3368.08519572,1305.34309203,BENIGN
synthetic-flow-00004124,10.42.12.125,172.18.4.54,2026-01-06 12:44:08,period-2,denial-of-service,62371.3788230924,11,7,1978.1464443,887.534121449,179.831494937,126.790588778,45945.4419612,288.593908611,3465.07660128,1,6,0.636363636364,159.204475875,19571.9914485,7540.63702959,ATTACK
synthetic-flow-00004125,10.42.13.126,172.18.5.55,2026-01-06 13:45:15,period-2,scanning,52498.252250870835,26,3,2230.43013596,307.364840757,85.7857744598,102.454946919,48340.5612169,552.399342009,1810.28456037,3,4,0.115384615385,87.5101716108,24123.5875895,13160.2881191, ATTACK
synthetic-flow-00004126,10.42.14.127,172.18.6.56,2026-01-06 14:46:22,period-2,none,40610.395985412026,5,3,565.72244024,257.310314945,113.144488048,85.7701049818,20266.5533102,196.993892965,5076.29949818,1,3,0.6,102.879094398,18789.3046528,7356.5333987,BENIGN
synthetic-flow-00004127,10.42.15.128,172.18.7.57,2026-01-06 15:47:29,period-2,none,14742.534322457701,4,1,447.764958463,134.139506336,111.941239616,134.139506336,39471.1283739,339.154713202,2948.50686449,1,1,0.25,116.38089296,5106.88063636,2674.98982191,BENIGN
synthetic-flow-00004128,10.42.0.129,172.18.0.58,2026-01-06 16:48:36,period-2,none,95245.85866843989,18,2,2256.91204799,193.951003737,125.384002666,96.9755018687,25731.9644758,209.982883031,4762.29293342,1,5,0.111111111111,122.543152586,32873.7207665,24152.7488745,BENIGN
synthetic-flow-00004129,10.42.1.130,172.18.1.59,2026-01-06 17:49:43,period-2,credential-abuse,12813.501692919299,6,3,603.338985909,445.443992701,100.556497651,148.4813309,81849.8333823,702.384111361,1423.72241032,6,2,0.5,116.531442068,4447.72238552,3319.12812068,ATTACK
synthetic-flow-00004130,10.42.2.131,172.18.2.60,2026-01-06 08:50:50,period-2,none,78291.36399968101,7,4,646.541782198,375.961867713,92.3631117425,93.9904669282,13060.2354803,140.50080926,7117.39672724,0,1,0.571428571429,92.9548772646,31311.2389015,13264.5988586, BENIGN
synthetic-flow-00004131,10.42.3.132,172.18.3.61,2026-01-06 09:51:57,period-2,none,22416.675152538483,9,7,1130.12297277,568.426964131,125.569219197,81.2038520187,75771.7157137,713.754376647,1401.04219703,1,2,0.777777777778,106.159371056,10033.6238513,2360.71655624,BENIGN
synthetic-flow-00004132,10.42.4.133,172.18.4.62,2026-01-06 10:52:04,period-2,credential-abuse,64862.56755470708,17,13,2848.99554288,1863.86536662,167.587973111,143.374258971,72659.1790485,462.51638088,2162.08558516,0,2,0.764705882353,157.09536365,24492.1467345,9072.49418522,ATTACK
synthetic-flow-00004133,10.42.5.134,172.18.5.63,2026-01-06 11:53:11,period-2,denial-of-service,93837.37284736952,15,14,1954.45061554,1467.55441683,130.296707703,104.825315488,36467.4002322,309.0453102,3235.7714775,4,2,0.933333333333,118.00017353,36811.8526933,21033.8063848,ATTACK
synthetic-flow-00004134,10.42.6.135,172.18.6.64,2026-01-06 12:54:18,period-2,none,70558.66838418314,30,13,3786.160465,1110.39133189,126.205348833,85.4147178375,69396.8850181,609.421931914,1640.89926475,0,7,0.433333333333,113.873297602,24112.2143914,8806.94487683,BENIGN
synthetic-flow-00004135,10.42.7.136,172.18.7.65,2026-01-06 13:55:25,period-2,none,11745.702434462984,8,6,858.019055514,791.712697599,107.252381939,131.952116266,140454.073506,1191.92530869,838.978745319,0,4,0.75,117.837982365,5164.0068464,1517.29181839, BENIGN
synthetic-flow-00004136,10.42.8.137,172.18.0.66,2026-01-06 14:56:32,period-2,none,51520.21948433723,8,4,1362.90776408,410.182155793,170.36347051,102.545538948,34415.4185991,232.918262385,4293.35162369,1,1,0.5,147.757493323,18737.1824527,5324.1916861,BENIGN
synthetic-flow-00004137,10.42.9.138,172.18.1.67,2026-01-06 15:57:39,period-2,none,46539.384050972796,6,2,632.769951446,254.752282392,105.461658574,127.376141196,19070.3476622,171.897418995,5817.42300637,1,0,0.333333333333,110.94027923,24572.2179934,9665.52759064,BENIGN
synthetic-flow-00004138,10.42.10.139,172.18.2.68,2026-01-06 16:58:46,period-2,none,90180.52892175817,4,3,178.221299436,178.211524162,44.5553248591,59.4038413875,3952.43660533,77.622077445,12882.9327031,2,2,0.75,50.9189747998,28583.4084651,14391.7997901,BENIGN
synthetic-flow-00004139,10.42.11.140,172.18.3.69,2026-01-06 17:59:53,period-2,none,26778.00380085361,10,7,880.879114749,567.665256506,88.0879114749,81.0950366438,54094.561418,634.849413213,1575.17669417,1,3,0.7,85.2084924268,11002.9156999,4755.22880849,BENIGN
synthetic-flow-00004140,10.42.12.141,172.18.4.70,2026-01-06 08:00:00,period-2,scanning,35562.55866786055,3,9,461.571834392,1038.25327259,153.857278131,115.361474733,42174.2743821,337.433538235,2963.54655566,3,7,3,124.985425582,21376.2069806,3958.98288748, ATTACK
synthetic-flow-00004141,10.42.13.142,172.18.5.71,2026-01-06 09:01:07,period-2,denial-of-service,3355.871793187432,17,10,2216.20776395,1705.13546836,130.365162585,170.513546836,1168502.0984,8045.59937445,124.291547896,8,5,0.588235294118,145.23493453,1520.15850566,337.670994344,ATTACK
synthetic-flow-00004142,10.42.14.143,172.18.6.72,2026-01-06 10:02:14,period-2,none,10833.083384688309,12,5,1295.83464261,931.452701682,107.986220218,186.290540336,205600.49851,1569.26697565,637.240199099,1,7,0.416666666667,131.016902606,6641.95760113,882.959020245,BENIGN
synthetic-flow-00004143,10.42.15.144,172.18.7.73,2026-01-06 11:03:21,period-2,none,19782.882178621912,11,2,1115.55987199,359.508231581,101.414533818,179.754115791,74562.851371,657.133772654,1521.76016759,1,2,0.181818181818,113.466777198,7703.81036052,2605.97574205,BENIGN
synthetic-flow-00004144,10.42.0.145,172.18.0.74,2026-01-06 12:04:28,period-2,none,35739.61450907327,6,5,972.805393614,1852.08690225,162.134232269,370.417380451,79040.9279639,307.78171928,3249.05586446,1,5,0.833333333333,256.808390533,20872.6135075,7758.12596256,BENIGN
synthetic-flow-00004145,10.42.1.146,172.18.1.75,2026-01-06 13:05:35,period-2,none,49959.02851212073,3,5,365.557954112,721.234026413,121.852651371,144.246805283,21753.6652111,160.131216284,6244.87856402,2,2,1.66666666667,135.848997566,23096.6565942,10815.6081337, BENIGN
